_timestamp,cpu_times.user,cpu_times.system,cpu_times.idle,cpu_times.interrupt,cpu_times.dpc,cpu_stats.ctx_switches,cpu_stats.interrupts,cpu_stats.soft_interrupts,cpu_stats.syscalls,cpu_load.load_1m,cpu_load.load_5m,cpu_load.load_15m,swap.total,swap.used,swap.free,swap.percent,swap.sin,swap.sout,virtual.total,virtual.available,virtual.percent,virtual.used,virtual.free,disk.total,disk.used,disk.free,disk.percent,disk_io.read_count,disk_io.write_count,disk_io.read_bytes,disk_io.write_bytes,disk_io.read_time,disk_io.write_time,net_io.bytes_sent,net_io.bytes_recv,net_io.packets_sent,net_io.packets_recv,net_io.errin,net_io.errout,net_io.dropin,net_io.dropout,label
1728190206,674.359375,506.9375,10665.75,27.265625,22.078125,20845439,8424965,0,117630182,1.37,0.38,0.13,22548578304,1220964352,21327613952,5.4,0,0,16832106496,9540911104,43.3,7291195392,9540911104,6.94E+11,3.98E+11,2.96E+11,57.3,560074,130898,7981686784,2636622848,456,29,3013695,9174216,8502,10964,0,0,0,0,normal
1728190207,674.65625,507.078125,10677.46875,27.265625,22.109375,20855472,8430797,0,117711057,1.37,0.38,0.13,22548578304,1218392064,21330186240,5.4,0,0,16832106496,9541664768,43.3,7290441728,9541664768,6.94E+11,3.98E+11,2.96E+11,57.3,560075,130916,7981703168,2636798976,456,29,3015873,9176486,8505,10971,0,0,0,0,normal
1728190208,674.90625,507.21875,10688.92188,27.265625,22.125,20865344,8436980,0,117765522,1.37,0.38,0.13,22548578304,1226969088,21321609216,5.4,0,0,16832106496,9541701632,43.3,7290404864,9541701632,6.94E+11,3.98E+11,2.96E+11,57.3,560075,130948,7981703168,2637093888,456,29,3039134,9180798,8509,10993,0,0,0,0,normal
1728190209,675.15625,507.3125,10700.57813,27.265625,22.125,20871847,8441136,0,117791575,1.37,0.38,0.13,22548578304,1213984768,21334593536,5.4,0,0,16832106496,9579675648,43.1,7252430848,9579675648,6.94E+11,3.98E+11,2.96E+11,57.3,560079,130962,7981776896,2637425664,456,29,3039242,9185060,8511,10997,0,0,0,0,normal
1728190210,675.390625,507.4375,10712.21875,27.3125,22.140625,20878739,8445284,0,117820070,1.37,0.38,0.13,22548578304,1228132352,21320445952,5.4,0,0,16832106496,9579409408,43.1,7252697088,9579409408,6.94E+11,3.98E+11,2.96E+11,57.3,560079,130986,7981776896,2637618176,456,29,3063230,9193340,8516,11020,0,0,0,0,normal
1728190211,675.609375,507.515625,10723.92188,27.328125,22.140625,20884804,8448645,0,117854220,1.26,0.38,0.13,22548578304,1222811648,21325766656,5.4,0,0,16832106496,9580126208,43.1,7251980288,9580126208,6.94E+11,3.98E+11,2.96E+11,57.3,560079,130993,7981776896,2637753344,456,29,3063284,9193340,8517,11020,0,0,0,0,normal
1728190212,675.71875,507.65625,10735.51563,27.34375,22.140625,20888791,8450947,0,117884210,1.26,0.38,0.13,22548578304,1232486400,21316091904,5.5,0,0,16832106496,9574871040,43.1,7257235456,9574871040,6.94E+11,3.98E+11,2.96E+11,57.3,560079,131020,7981776896,2637962240,456,29,3088341,9198382,8525,11044,0,0,0,0,normal
1728190213,675.890625,507.78125,10747.375,27.34375,22.15625,20893131,8453533,0,117911026,1.26,0.38,0.13,22548578304,1224671232,21323907072,5.4,0,0,16832106496,9574547456,43.1,7257559040,9574547456,6.94E+11,3.98E+11,2.96E+11,57.3,560081,131031,7981842432,2638154752,456,29,3090421,9203743,8528,11049,0,0,0,0,normal
1728190214,676.078125,507.953125,10759.03125,27.359375,22.171875,20898368,8456476,0,117941763,1.26,0.38,0.13,22548578304,1231151104,21317427200,5.5,0,0,16832106496,9579286528,43.1,7252819968,9579286528,6.94E+11,3.98E+11,2.96E+11,57.3,560081,131059,7981842432,2638363648,456,29,3131046,9208657,8537,11076,0,0,0,0,normal
1728190215,676.1875,508.046875,10770.8125,27.375,22.171875,20903374,8459349,0,117965374,1.26,0.38,0.13,22548578304,1223438336,21325139968,5.4,0,0,16832106496,9580642304,43.1,7251464192,9580642304,6.94E+11,3.98E+11,2.96E+11,57.3,560146,131067,7982502400,2638498816,456,29,3133990,9214694,8547,11087,0,0,0,0,normal
