_timestamp,cpu_times.user,cpu_times.system,cpu_times.idle,cpu_times.interrupt,cpu_times.dpc,cpu_stats.ctx_switches,cpu_stats.interrupts,cpu_stats.soft_interrupts,cpu_stats.syscalls,cpu_load.load_1m,cpu_load.load_5m,cpu_load.load_15m,swap.total,swap.used,swap.free,swap.percent,swap.sin,swap.sout,virtual.total,virtual.available,virtual.percent,virtual.used,virtual.free,disk.total,disk.used,disk.free,disk.percent,disk_io.read_count,disk_io.write_count,disk_io.read_bytes,disk_io.write_bytes,disk_io.read_time,disk_io.write_time,net_io.bytes_sent,net_io.bytes_recv,net_io.packets_sent,net_io.packets_recv,net_io.errin,net_io.errout,net_io.dropin,net_io.dropout
1728232861.810345,5304.265625,3587.015625000058,448401.64062499994,262.109375,158.046875,198506801,100700523,0,865086920,1.43,0.49,0.18,22548578304,7008362496,15540215808,31.1,0,0,16832106496,6064676864,64.0,10767429632,6064676864,694134239232,398623531008,295510708224,57.4,1416767,617932,25909070336,13515668480,984,271,2005721,781426,17991,8597,0,0,0,0
1728232862.810928,5304.609375,3587.343750000058,448412.99999999994,262.15625,158.046875,198528796,100712809,0,865140909,1.43,0.49,0.18,22548578304,6977683456,15570894848,30.9,0,0,16832106496,6230810624,63.0,10601295872,6230810624,694134239232,398625120256,295509118976,57.4,1416768,617967,25909074432,13518507008,984,271,2007871,782718,18005,8611,0,0,0,0
1728232863.8115013,5305.171875,3587.562500000058,448424.39062499994,262.171875,158.0625,198551795,100733891,0,865196494,1.47,0.52,0.19,22548578304,6986592256,15561986048,31.0,0,0,16832106496,6062493696,64.0,10769612800,6062493696,694134239232,398626091008,295508148224,57.4,1416768,617970,25909074432,13518625792,984,271,2008399,783042,18013,8617,0,0,0,0
1728232864.8127663,5307.234375,3589.984375000058,448431.79687499994,262.1875,158.0625,198582119,100768651,0,865374764,1.47,0.52,0.19,22548578304,6993657856,15554920448,31.0,0,0,16832106496,6268731392,62.8,10563375104,6268731392,694134239232,398627012608,295507226624,57.4,1416768,617996,25909074432,13520104448,984,271,2010220,784601,18023,8630,0,0,0,0
1728232865.8139381,5307.5,3590.125000000058,448443.34374999994,262.1875,158.078125,198598984,100776959,0,865426663,1.47,0.52,0.19,22548578304,6995349504,15553228800,31.0,0,0,16832106496,6271975424,62.7,10560131072,6271975424,694134239232,398628261888,295505977344,57.4,1416775,618022,25910106624,13522672640,984,271,2010725,785021,18032,8638,0,0,0,0
1728232866.8147938,5307.859375,3590.671875000058,448454.48437499994,262.25,158.09375,198620439,100788700,0,865501836,1.47,0.52,0.19,22548578304,6946361344,15602216960,30.8,0,0,16832106496,6423543808,61.8,10408562688,6423543808,694134239232,398629244928,295504994304,57.4,1416783,618084,25911794176,13526522880,984,271,2015554,787653,18050,8656,0,0,0,0
1728232867.8156004,5308.21875,3590.890625000058,448465.87499999994,262.25,158.09375,198637694,100798005,0,865555569,1.47,0.52,0.19,22548578304,6948315136,15600263168,30.8,0,0,16832106496,6422331392,61.8,10409775104,6422331392,694134239232,398630227968,295504011264,57.4,1416783,618089,25911794176,13526637568,984,271,2017441,788941,18061,8668,0,0,0,0
1728232868.8157969,5308.421875,3591.062500000058,448477.54687499994,262.25,158.09375,198655318,100807313,0,865608800,1.35,0.51,0.19,22548578304,6944677888,15603900416,30.8,0,0,16832106496,6422847488,61.8,10409259008,6422847488,694134239232,398631149568,295503089664,57.4,1416791,618121,25913465344,13530176512,984,271,2023204,790017,18075,8678,0,0,0,0
1728232869.8169832,5308.78125,3591.406250000058,448488.79687499994,262.25,158.09375,198676068,100817482,0,865679486,1.35,0.51,0.19,22548578304,6945386496,15603191808,30.8,0,0,16832106496,6421258240,61.9,10410848256,6421258240,694134239232,398632726528,295501512704,57.4,1416798,618151,25914792448,13533068288,984,271,2024761,790823,18081,8683,0,0,0,0
1728232870.8181577,5310.1875,3592.375000000058,448498.43749999994,262.3125,158.125,198699760,100829154,0,865839213,1.35,0.51,0.19,22548578304,6976241664,15572336640,30.9,0,0,16832106496,6286213120,62.7,10545893376,6286213120,694134239232,398633578496,295500660736,57.4,1416801,618170,25915513344,13535624192,984,271,2027585,791617,18087,8688,0,0,0,0
